"","PersonId","MetricDate","After_hours_call_hours","After_hours_chat_hours","After_hours_collaboration_hours","After_hours_email_hours","After_hours_meeting_hours","After_hours_scheduled_call_hours","After_hours_unscheduled_call_hours","Call_hours","Calls","Chat_hours","Chats_sent","Collaboration_hours","Email_hours","Emails_sent","Meeting_and_call_hours","Meeting_hours","Meetings","Multitasking_hours","Scheduled_call_hours","Unscheduled_call_hours","Urgent_email_hours","Urgent_meeting_hours","Collaboration_hours_on_Friday","Collaboration_hours_on_Monday","Collaboration_hours_on_Saturday","Collaboration_hours_on_Sunday","Collaboration_hours_on_Thursday","Collaboration_hours_on_Tuesday","Collaboration_hours_on_Wednesday","Meeting_hours_on_Friday","Meeting_hours_on_Monday","Meeting_hours_on_Saturday","Meeting_hours_on_Sunday","Meeting_hours_on_Thursday","Meeting_hours_on_Tuesday","Meeting_hours_on_Wednesday","Unscheduled_weekend_calls","Weekend_chats_sent","Weekend_emails_sent","Weekend_meetings","Chats_sent_00_01","Chats_sent_01_02","Chats_sent_02_03","Chats_sent_03_04","Chats_sent_04_05","Chats_sent_05_06","Chats_sent_06_07","Chats_sent_07_08","Chats_sent_08_09","Chats_sent_09_10","Chats_sent_10_11","Chats_sent_11_12","Chats_sent_12_13","Chats_sent_13_14","Chats_sent_14_15","Chats_sent_15_16","Chats_sent_16_17","Chats_sent_17_18","Chats_sent_18_19","Chats_sent_19_20","Chats_sent_20_21","Chats_sent_21_22","Chats_sent_22_23","Chats_sent_23_24","Emails_sent_00_01","Emails_sent_01_02","Emails_sent_02_03","Emails_sent_03_04","Emails_sent_04_05","Emails_sent_05_06","Emails_sent_06_07","Emails_sent_07_08","Emails_sent_08_09","Emails_sent_09_10","Emails_sent_10_11","Emails_sent_11_12","Emails_sent_12_13","Emails_sent_13_14","Emails_sent_14_15","Emails_sent_15_16","Emails_sent_16_17","Emails_sent_17_18","Emails_sent_18_19","Emails_sent_19_20","Emails_sent_20_21","Emails_sent_21_22","Emails_sent_22_23","Emails_sent_23_24","Meetings_00_01","Meetings_01_02","Internal_meeting_hours_with_3_to_8_attendees","Internal_meeting_hours_without_manager_1_1","Small_group_chats_sent__excluding_manager","Small_group_emails_sent__excluding_manager","Small_group_meeting__call__and_chat_hours","Collaboration_hours_with_direct_reports","Manager_coaching_hours_1_1","Meeting_and_call_hours_with_manager","Meeting_and_call_hours_with_manager_1_1","Meeting_and_call_hours_with_skip_level","Meeting_hours_with_manager","Meeting_hours_with_manager_1_1","Meeting_hours_with_skip_level","Meetings_with_manager","Meetings_with_manager_1_1","Meetings_with_skip_level","Small_group_chats_sent__including_manager","Small_group_emails_sent__including_manager","Unscheduled_call_hours_with_manager","Unscheduled_call_hours_with_manager_1_1","Unscheduled_call_hours_with_skip_level","Internal_network_size","Conflicting_meeting_hours","Large_and_long_meeting_hours","Large_and_long_recurring_meeting_hours","Large_and_short_meeting_hours","Large_and_short_recurring_meeting_hours","Meeting_hours_ended_on_time","Meeting_hours_joined_on_time","Meeting_hours_not_ended_on_time","Meeting_hours_not_joined_on_time","Meeting_hours_with_12_to_24_hours_of_advanced_notice","Meeting_hours_with_24_or_more_hours_of_advanced_notice","Meeting_hours_with_six_or_fewer_hours_of_advanced_notice","Meeting_hours_with_six_to_12_hours_of_advanced_notice","Recurring_meeting_hours","Small_and_long_meeting_hours","Small_and_long_recurring_meeting_hours","Small_and_short_meeting_hours","Small_and_short_recurring_meeting_hours","Available_to_focus_hours","Interrupted_hours","Uninterrupted_hours","External_chat_hours","External_collaboration_hours","External_email_hours","External_meeting_hours","External_unscheduled_call_hours","Working_hours_call_hours","Working_hours_chat_hours","Working_hours_collaboration_hours","Working_hours_email_hours","Working_hours_meeting_hours","Working_hours_scheduled_call_hours","Working_hours_unscheduled_call_hours","LevelDesignation","Layer","SupervisorIndicator","Organization","FunctionType","WeekendDays","IsActive"
"813","54fbfa95-f5a9-3112-96ee-89083d3cee59",2022-06-26,0,0,17.455465,0.5908611,17,0,0,0,0,0,0,31.712374,1.0783615,42,31,31,14.395833,0.36597222,0,0,0.0975,0,0.2873889,17.064999,0.195,7.065,4.3390274,1.315,1.4459722,0.25,17,0,7,4.25,1.25,1.25,0,0,8,0.29166666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,3,3,2,2,0,5,4,2,4,2,3,0,0,0,0,0,0,0.6041666,0,23,0.5,0,35,23.5,0.53780544,0.5,27.5,0,6.75,27.5,0,6.75,6.645833,0,7.75,0,3,0,0,0,37,2.5,3.75,2.5,3.75,2.25,0,0,0,0,0,31,0,0,27.75,21.5,21.5,2,1.5,28.5,3.7086387,24.79136,0,2.8475,0.0975,2.75,0,0,0,14.256919,0.48749998,14,0,0,"Manager",3,"Manager","Sales and Marketing","Analytics","[SUNDAY, SATURDAY]",TRUE
"814","137ded64-5daf-38ab-9dc3-eefc83bc6b62",2022-06-26,0,0,1.8026669,0.66711116,1.25,0,0,0,0,0,0,6.722136,1.1996394,38,5.75,5.75,7.7,0.22749999,0,0,0,0,0.0975,1.5975001,0.22749999,0.22749999,3.6626668,0.81500006,0.09447222,0,1.5,0,0,3.5,0.75,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,3,4,6,4,5,4,0,0,0,0,0,4,0,0,0.75,0,0,16,1.25,0,0,4,0.5,3,4,0.5,3,3.7,1,2.7,0,15,0,0,0,29,0.75,1.75,1.75,2.75,0.75,0,0,0,0,0,5.75,0,0,2.5,0,0,1.25,0,38,3.9636674,34.03633,0,1.9094722,0.15947223,1.75,0,0,0,4.9194713,0.5325278,4.5,0,0,"Support",3,"Individual Contributor","Sales and Marketing","Marketing","[SUNDAY, SATURDAY]",TRUE
"815","5083dab6-e527-3a3f-b6b0-3cbcda00ee79",2022-06-26,0,0,16.727804,0.26030552,16.5,0,0,0,0,0,0,33.29281,0.5184722,17,33,33,9.958334,0.22566666,0,0,0,0,17.032804,3.0325,0.0325,0.0325,12.0325,0.0325,1.0975001,17,3,0,0,12,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,1,0,1,0,0,6,1,0,0,0,3,0,0,0.6979166,0,1.75,0,0,10,1.75,0,0,31.5,0,5,31.5,0,5,6.958333,0,3,0,5,0,0,0,21,24,29.5,25.5,1.75,1.75,0,0,0,0,0,33,0,0,29,1.25,1.25,0.5,0.5,26,1.4747777,24.525223,0,2.5325,0.0325,2.5,0,0,0,16.565,0.25816667,16.5,0,0,"Support",3,"Individual Contributor","Sales and Marketing","IT","[SUNDAY, SATURDAY]",TRUE
"816","74b4c47f-d2ad-3d53-940e-af66a30f692d",2022-06-26,0,0,9.389999,0.5780834,9,0,0,0,0,0,0,10.955001,0.67558336,21,10.5,10.5,8.888889,0.22058332,0,0,0.0325,0,2.2825,0.84749997,0.065,0.065,0.065,5.0975,2.5325,2.25,0.75,0,0,0,5,2.5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,1,3,1,0,1,0,1,2,5,1,0,0.2,0,2,0,0,13,2.5,0,0,2.5,0.5,4.75,2.5,0.5,4.75,1,2,3,0,6,0,0,0,26,0.25,6,4,2,1.25,0,0,0,0,0,10.25,0.25,0,7.25,2,2,0.5,0,38.5,0.065000534,38.434998,0,5.065,0.065,5,0,0,0,1.565,0.0975,1.5,0,0,"Support",3,"Individual Contributor","HR","Engineering","[SUNDAY, SATURDAY]",TRUE
"817","a210c43d-3c00-3bc4-a92c-42f102dc1889",2022-06-26,0,0,0.2927222,0.2927222,0,0,0,0,0,0,0,5.5752215,0.3252222,11,5.25,5.25,4,0,0,0,0.0325,0,0.065,2.2825,0.0325,0.065,3.0977223,0,0.0325,0,2.25,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,4,0,0,3,0,0,0,0,0,0,0.25,0,6,0.25,0,0,2.5,0,5,2.5,0,5,1,0,3,0,4,0,0,0,18,0,4.5,4.5,0.5,0.5,0,0,0,0,0,5.25,0,0,5,0,0,0.25,0,28.749998,0.03250003,28.717499,0,0.0325,0.0325,0,0,0,0,5.2825003,0.0325,5.25,0,0,"Support",3,"Individual Contributor","Product","Engineering","[SUNDAY, SATURDAY]",TRUE
"818","f0ef8280-fd52-331c-ac29-5d59d1d3b104",2022-06-26,0,0,7.338802,1.4727786,6.25,0,0,0,0,0,0,13.621308,1.6027787,53,12.5,12.5,15.966667,0.4814722,0,0,0.13,0,2.9110556,1.8960001,0.29413888,0.2601111,2.63,3.25,2.38,2.75,1.75,0,0,2.5,3.25,2.25,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,1,2,2,2,9,3,0,7,5,6,6,0,0,0.75,0,0,15,1.25,0,0,8.75,0.5,3.25,8.75,0.5,3.25,8.299999,2,2.8,0,20,0,0,0,43,2.5,6,2,5.25,3.75,0,0,0,0,0,12.5,0,0,6,0,0,1.25,0.25,33.75,0.53250027,33.2175,0,4.889999,0.42249998,4.5,0,0,0,6.2825003,0.13,6.25,0,0,"Support",3,"Individual Contributor","Sales and Marketing","Sales","[SUNDAY, SATURDAY]",TRUE
"819","3c82343e-8c78-31de-b1ea-78897c6b4542",2022-06-26,0,0,11.514585,0.7155001,11,0,0,0,0,0,0,13.959586,0.97550035,33,13.25,13.25,17,0.26591665,0,0,0.065,0,1.1953611,4.282639,0.065,0.0975,2.315,4.6240835,1.3800001,1,4.25,0,0,2.25,4.5,1.25,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,1,3,3,2,2,2,0,5,0.2,0,4,0,0,7,4,0,0,7.75,0,4.75,7.75,0,4.75,9,0,6,0,24,0,0,0,41,1.5,4.5,2.5,3.5,2.5,0,0,0,0,0,13.25,0,0,7.75,1.25,0,4,2.75,37.750004,1.109611,36.640392,0,4.565,0.065,4.5,0,0,0,2.4450002,0.26,2.25,0,0,"Support",3,"Individual Contributor","HR","R_and_D","[SUNDAY, SATURDAY]",TRUE
"820","581923c5-755e-3791-9fa7-ad071fb2edfb",2022-06-26,0,0,11.284446,1.0069449,10.5,0,0,0,0,0,0,12.093889,1.331945,43,11,11,11.833334,0.23805556,0,0,0.0975,0,0.59749997,2.7444444,0.195,0.065,3.815,2.7078612,1.9690833,0.5,2.5,0,0,3.75,2.5,1.75,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,1,3,4,4,3,0,1,4,3,2,1,4,0,0,2.25,0,0,24,3.25,0,0,5.75,1,4.75,5.75,1,4.75,3.5,1.3333334,4.5,0,13,0,0,0,26,2.25,5.25,5.25,2.5,2.25,0,0,0,0,0,11,0,0,8,1.25,0,2,0.5,39.5,3.7728057,35.727196,0,1.4125001,0.1625,1.25,0,0,0,0.80944455,0.325,0.5,0,0,"Support",3,"Individual Contributor","Product","IT","[SUNDAY, SATURDAY]",TRUE
"821","e1d1e301-97c2-3ddb-9354-e3428842701e",2022-06-26,0,0,4.9153857,1.3952507,3.75,0,0,0,0,0,0,8.175388,1.6552509,54,6.75,6.75,8.666667,0.22986111,0,0,0.195,0,0.51016665,2.3900003,0.22258332,0.0975,3.6625001,0.195,1.097639,0.25,2,0,0,3.5,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,3,6,8,10,2,1,3,5,0,0,0.75,0.25,0,23,1,0,0,4.75,0,5.25,4.75,0,5.25,4.666667,0,5.666667,0,23,0,0,0,44,1,2.5,2.5,3.25,1.5,0,0,0,0,0,6.75,0,0,4.75,0,0,1,0.75,37,4.0029163,32.997086,0,2.76,0.26,2.5,0,0,0,3.2600002,0.26,3,0,0,"Support",3,"Individual Contributor","Sales and Marketing","Customer_Service","[SUNDAY, SATURDAY]",TRUE
"822","b5099be9-6f36-3ae9-9588-b4279bea2faf",2022-06-26,0,0,3.5098617,1.0940003,2.5,0,0,0,0,0,0,16.321056,1.9282234,63,14.75,14.75,15.8,0.35716668,0,0,0.0325,0,0.5828333,3.6919725,0.325,0.18933332,1.7925003,5.5649996,4.1744156,0.25,3.5,0,0,1.5,5.5,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,3,1,6,4,5,5,5,14,0,0,0,5,0,0,0,0,3.75,0,0,30,4,0,0,7.75,0.25,4.5,7.75,0.25,4.5,6.8,1,3.8,0,17,0,0,0,39,0.5,3.5,3.5,7.25,7,0,0,0,0,0,14.75,0,0,13.5,3,3,1,0,30.25,8.304001,21.946,0,4.194999,0.195,4,0,0,0,12.811198,0.83422244,12.25,0,0,"Support",3,"Individual Contributor","HR","Marketing","[SUNDAY, SATURDAY]",TRUE
"823","e01c0ff9-22d3-37a9-ae05-d37bf1757840",2022-06-26,0,0,2.2051947,0.4551944,1.75,0,0,0,0,0,0,8.192696,1.0726949,34,7.25,7.25,8,0.13,0,0,0,0,1.9450002,2.315,0.065,0.0975,2.5975,0.88,0.29269442,1.75,2.25,0,0,2.5,0.75,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,2,3,1,2,2,1,4,4,3,1,2,2,0,0,0,0,0,0,0,0,1.25,0,0,21,1.25,0,0,3,0,5.5,3,0,5.5,2,0,5,0,7,0,0,0,24,0,2.5,2.5,3.5,3,0,0,0,0,0,7.25,0,0,6,0,0,1.25,0.5,37,5.202834,31.797165,0,2.6950002,0.195,2.5,0,0,0,5.987499,0.61750007,5.5,0,0,"Support",3,"Individual Contributor","Sales and Marketing","IT","[SUNDAY, SATURDAY]",TRUE
"824","b75f31d3-28e7-3990-86f2-222833f03263",2022-06-26,0,0,9.680472,0.98886144,9,0,0,0,0,0,0,13.657975,1.4763619,47,12.75,12.75,16,0.56838894,0,0,0.065,0,2.8151667,2.2825,0.1625,0.195,2.4125001,2.9126668,2.877639,2.75,2.25,0,0,2.25,2.75,2.75,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,7,3,3,4,4,4,1,0,8,3,1,0.2,0,1.25,0,0,13,1.75,0,0,9,0.5,8.75,9,0.5,8.75,10,2,6,0,14,0,0,0,26,0.5,7.5,5.5,2.75,2,0,0,0,0,0,12.75,0,0,8.25,0,0,2.5,0.75,36.25,2.4082224,33.841778,0,6.533693,0.56619453,6,0,0,0,3.9775002,0.48749998,3.75,0,0,"Support",3,"Individual Contributor","HR","Sales","[SUNDAY, SATURDAY]",TRUE
"825","9079d8f6-3da1-30cc-a2f5-c01dd7a4d8f1",2022-06-26,0,0,8.27,0.64636123,7.75,0,0,0,0,0,0,9.371111,0.7474724,25,8.75,8.75,6,0.1263611,0,0,0.035944443,0,2.3476667,2.5684445,0.065,0.065,3.88,0,0.445,2.25,2.5,0,0,3.75,0,0.25,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,3,1,2,0,0,0,0,6,2,3,0,0,1.75,0,0,15,1.75,0,0,4.25,0,4.75,4.25,0,4.75,2,0,4,0,5,0,0,0,18,0,4.75,2.5,2.25,1.25,0,0,0,0,0,8.75,0,0,5.5,1.75,1.75,0,0,31,0.68886137,30.311138,0,2.63,0.1625,2.5,0,0,0,1.1011112,0.101111114,1,0,0,"Junior IC",3,"Individual Contributor","Finance","Customer_Service","[SUNDAY, SATURDAY]",TRUE
"826","84740a99-24c0-36bc-b102-ec50a3a6a3dc",2022-06-26,0,0,0.42249998,0.42249998,0,0,0,0,0,0,0,5.867499,0.71661127,23,5.25,5.25,5,0.09911111,0,0,0,0,0.3475,0.065,0.065,0.13,4.565,0.4125,0.2825,0.25,0,0,0,4.5,0.25,0.25,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0,4,0,1,1,1,3,1,3,0,0,0,1,0,0,0,0,0,0,0,11,0.25,0,0,2.5,0.25,3,2.5,0.25,3,1,1,3,0,8,0,0,0,12,0,4.5,2.5,0.5,0.5,0,0,0,0,0,5.25,0,0,3,0,0,0.25,0,37.25,2.8331397,34.41686,0,0.0975,0.0975,0,0,0,0,5.4449997,0.2941111,5.25,0,0,"Junior IC",3,"Individual Contributor","Product","Engineering","[SUNDAY, SATURDAY]",TRUE
"827","f2c85998-0a91-3699-95d4-7b94de27567f",2022-06-26,0,0,7.549388,1.3598615,6.75,0,0,0,0,0,0,33.664425,3.3113632,145,32.75,32.75,43.005558,2.3969452,0,0,0.0975,0,5.608887,5.617722,0,0.22749999,7.75,4.3149996,10.145305,5.25,5.5,0,0,7.75,4.25,10,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,2,5,5,9,17,8,5,6,10,9,18,9,0,0,0,0,0,0,11.5,1.5,0,128,13.75,1.5115278,1.5,8,0.75,0,8,0.75,0,7.5666666,3,0,0,7,0,0,0,86,15,8.5,4.75,8,5,0,0,0,0,0,32.75,0,0,13.75,5.25,2.75,11,1.25,19,5.9293337,13.070666,0,7.2038608,0.27547222,7,0,0,0,26.115026,1.9515011,26,0,0,"Director",2,"Manager+","Finance","Customer_Service","[SUNDAY, SATURDAY]",TRUE
"828","729b21c8-4fad-35cb-8d17-4cad1e2932e2",2022-06-26,0,0,12.170836,1.4859728,11.5,0,0,0,0,0,0,18.415218,2.3208902,93,17.5,17.5,33.457138,1.4056672,0,0,0.15869445,0,1.0975,6.794194,0.22941665,0.13033333,2.6755278,2.60825,4.88,1,6.75,0,0,2.5,2.5,4.75,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,7,0,0,3,7,0,0,0,0,0,3,5,8,6,12,1,6,11,5,8,3,0,0,0,2,4.5,0,52,6.5,4.6008058,4.5,4.5,0,3.75,4.5,0,3.75,5.3,0,3.6333334,0,4,0,0,0,76,2.75,8,5.25,2.5,2.25,0,0,0,0,0,17.5,0,0,8.25,0,0,7,0.75,34,4.653611,29.34639,0,5.0411654,0.824139,4.25,0,0,0,6.244388,0.83491695,6,0,0,"Manager",3,"Manager","Finance","Sales","[SUNDAY, SATURDAY]",TRUE
"829","901d25a5-c9f2-3e46-91af-297539864ad8",2022-06-26,0,0,1.6625001,0.1625,1.5,0,0,0,0,0,0,13.445002,0.41541666,13,13.25,13.25,9.875,0.22041667,0,0,0.065,0,2.5325,2.75,0.065,0.0325,2.565,3.75,1.75,2.5,2.75,0,0,2.5,3.75,1.75,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,1,0,2,2,1,0,0,0,0,0,0,0,0,0,4.25,0,0,6,4.75,0,0,3.75,0.5,3.25,3.75,0.5,3.25,3,1,2,0,5,0,0,0,14,0.25,6.75,4.5,1.75,1.75,0,0,0,0,0,13.25,0,0,10.5,3.5,3.5,1.25,0.75,30.749998,0.28250003,30.467499,0,2.565,0.065,2.5,0,0,0,11.7825,0.25291666,11.75,0,0,"Senior IC",3,"Individual Contributor","HR","R_and_D","[SUNDAY, SATURDAY]",TRUE
"830","a5a1b284-05a4-3178-b648-1fa43c67f631",2022-06-26,0,0,2.1473894,1.0273892,1.25,0,0,0,0,0,0,18.07433,1.6087507,60,17,17,12.9,0.5344167,0,0,0.05838889,0,4.1371384,2.6950002,0.1956389,0.25405556,6.1624994,2.065,2.565,4,2.5,0,0,6,2,2.5,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,2,2,1,1,5,2,5,6,2,8,0,0,0,12,0,0,0,0,2.25,0,0,28,2.5,0,0,11,0.25,4.25,11,0.25,4.25,6.9,1,2.9,0,24,0,0,0,27,2.25,11.75,3,2.75,2,0,0,0,0,0,17,0,0,5.5,1.75,0,0.75,0.5,26.75,4.3725553,22.377445,0,3.1575556,0.19230555,3,0,0,0,15.926945,0.58136106,15.75,0,0,"Support",3,"Individual Contributor","Product","Engineering","[SUNDAY, SATURDAY]",TRUE
"831","ad348d2e-84ef-3309-973f-5ddb2257d41f",2022-06-26,0,0,3.1180282,0.7698891,2.5,0,0,0,0,0,0,9.040528,1.6090566,58,8,8,10.6,0.56852776,0,0,0.0975,0,2.065,1.4450002,0.1625,0.16280556,4.4127216,0.22749999,0.565,2,1.25,0,0,4.25,0,0.5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,6,2,2,1,2,0,6,17,1,6,0,0,0,0,0,5,0,0,0,0,0,13,0.5,0,0,5.5,0.5,3.5,5.5,0.5,3.5,5.6,2,3.6,0,20,0,0,0,31,1.5,3.25,3.25,4.25,2,0,0,0,0,0,8,0,0,5.25,0,0,0.5,0,37,5.1435833,31.856415,0,4.372417,0.6224166,3.75,0,0,0,5.9225,0.83916676,5.5,0,0,"Support",3,"Individual Contributor","Sales and Marketing","Sales","[SUNDAY, SATURDAY]",TRUE
"832","a06fd27a-653a-3b77-a45a-8181550b04d6",2022-06-26,0,0,6.867832,0.7478335,6.25,0,0,0,0,0,0,9.465333,0.94283366,31,8.75,8.75,8.666667,0.22749999,0,0,0.0325,0,1.7828333,2.0975,0.065,0.13,3.63,0.0975,1.6625,1.75,2,0,0,3.5,0,1.5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,2,3,2,2,1,4,3,2,2,3,0,0,1.75,0,0,17,2.5,0,0,3.75,0.75,3.25,3.75,0.75,3.25,3.3333335,1,3,0,12,0,0,0,42,1,4,4,2.25,1.5,0,0,0,0,0,8.75,0,0,7.25,1.5,1.5,1,0.25,37.5,1.7134724,35.78653,0,2.565,0.065,2.5,0,0,0,2.5974998,0.195,2.5,0,0,"Senior IC",3,"Individual Contributor","Sales and Marketing","Customer_Service","[SUNDAY, SATURDAY]",TRUE
"833","d488bb65-2c9b-3f36-a58a-71da36408d73",2022-06-26,0,0,0.9451946,0.44519442,0.5,0,0,0,0,0,0,9.149999,0.75797236,24,8.5,8.5,9,0.10797222,0,0,0.0325,0,3.5975,3.13,0.065,0.065,0.13,2.0325,0.13,3.5,3,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,2,4,0,2,0,1,0,4,1,2,0,0,0,0,0,0,0,0,0.25,0,0,12,0.25,0,0,5.75,0,4.25,5.75,0,4.25,4,0,5,0,8,0,0,0,32,0,4.75,2.5,3.5,2.5,0,0,0,0,0,8.5,0,0,5.25,0,0,0.25,0.25,34.5,3.2344718,31.265528,0,3.5974998,0.0975,3.5,0,0,0,8.204804,0.3127778,8,0,0,"Support",3,"Individual Contributor","Finance","Engineering","[SUNDAY, SATURDAY]",TRUE
"834","e2b6b707-fed3-34de-8005-c841a0bdfc99",2022-06-26,1.5588889,0.02886111,47.36389,0.72255576,45.5,1.5588889,0,1.5588889,1,0.06413889,5,92.40425,2.3745015,84,92.05889,90.5,46.19972,2.0932786,1.5588889,0,0.065,0,17.066248,19.30889,0,7.13,16.25,15.649111,17,17,17.75,0,7,16.25,15.5,17,0,0,5,0.29166666,0,0,1,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,0,0,4,9,1,8,4,4,5,1,9,14,6,6,0,0,0,0,0,0,1.3229166,0,27.25,3.25,5,73,30.786251,1.0343888,1,28,0.25,2.75,28,0.25,2.75,12.762502,1,1.55,0,0,0,0,0,75,44.75,40.25,37.25,8.500111,1.2501111,0,0,0,0,1,88.5,1,0,70.75,26,22.25,15.749889,9.999889,2.5,2.5,0,0.025000002,4.6839995,0.35844442,2.75,0,0,0.035277776,45.04036,1.6519451,45,0,0,"Director",2,"Manager+","Sales and Marketing","Marketing","[SUNDAY, SATURDAY]",TRUE
"835","f3cfc3be-3c32-382e-afb2-dfddc178cb37",2022-06-26,0,0,15.955169,0.48766664,15.5,0,0,0,0,0,0,32.744648,0.5851667,19,32.25,32.25,10.666666,0.09052777,0,0,0,0,17.032665,2.565,0.1625,0.065,9,2.1369724,1.7825,17,2.5,0,0,9,2,1.75,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,3,0,3,1,0,0,0,1,1,1,3,0,0,0,0,0,0.7083333,0,0.25,0,0,9,0.5,0,0,6.25,0.25,4.25,6.25,0.25,4.25,5,1,4,0,4,0,0,0,30,0.25,29.75,27.75,2,2,0,0,0,0,0,32.25,0,0,30,0,0,0.5,0.25,25.75,2.2894723,23.460527,0,0.6625,0.1625,0.5,0,0,0,16.789473,0.0975,16.75,0,0,"Support",3,"Individual Contributor","Finance","Marketing","[SUNDAY, SATURDAY]",TRUE
"836","97b427ef-6bcf-34e5-83de-bdc8975736db",2022-06-26,0,0,11.301585,0.76844466,10.75,0,0,0,0,0,0,13.240697,1.1622505,40,12.5,12.5,21.5,0.42155555,0,0,0.0325,0,2.0562778,4.5975,0.20219444,0.1956111,2.5974998,2.276611,1.315,2,4.5,0,0,2.5,2.25,1.25,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,3,0,0,0,0,0,0,0,0,0,2,7,4,5,0,7,4,1,2,0,1,0,0,3.5,2,0,32,5.75,2.0728056,2,5.5,0.25,3.5,5.5,0.25,3.5,5.5,1,3,0,1,0,0,0,54,0.75,3.25,3.25,3.5,3.5,0,0,0,0,0,12.5,0,0,10.25,0,0,5.75,3.5,38.25,3.8429441,34.407055,0,0.9775001,0.22749999,0.75,0,0,0,1.9391112,0.39380556,1.75,0,0,"Manager",3,"Manager","Finance","R_and_D","[SUNDAY, SATURDAY]",TRUE
